feature_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chr
ABI3BP,24.219841,-0.2612177371497235,0.6559649200005333,-0.39821906505230664,0.6904687137439298,0.8735617464828538,3
ABITRAM,3.0092332,-0.11849830256423473,0.41693875149276,-0.2842103357866759,0.7762491951209554,0.9166179297127801,9
ABL1,32.14046,-0.7178226802187716,0.18924492887510122,-3.793088060460123,0.00014878536257498958,0.016548317213780857,9
ABL2,33.414036,-0.936039212578024,0.22731253288568748,-4.1178513155222545,3.8242128442956856e-05,0.010252235485275851,1
ABLIM1,83.57723,-0.15011332136882305,0.2610384526388341,-0.5750621023505526,0.5652492973088387,0.8127668627077046,10
ABLIM2,2.675606,-0.6432947314997041,0.44586792056203334,-1.442792140526295,0.14907903383567742,0.45747266136351866,4
ABLIM3,17.820215,-0.035883956006441876,0.266613461977103,-0.13459168843291047,0.892934713480255,0.9593296369115366,5
ABO,0.7168612,-0.4095953795313542,1.0516467535640712,-0.3894800018572964,0.6969211013211519,,9
ABR,11.44533,-0.47589143836693765,0.2547374865521458,-1.8681641434407443,0.06173919502715871,0.30148213899453224,17
ABR-AS1,0.0,,,,,,
ABRA,0.32134292,-2.3219900734543297,2.1152101175774227,-1.097758588689872,0.27230991865087484,,8
ABRACL,0.41699407,-0.4724431190191281,0.9951304692555376,-0.47475495285815666,0.6349616444117441,,6
ABRAXAS1,3.7472064,-0.8349815466821564,0.37119285438328925,-2.2494547964006992,0.0244835756895578,0.18891778163575024,4
ABRAXAS2,4.4142585,-0.3283131362020143,0.45861093200479564,-0.7158859793568575,0.4740617564976096,0.7564615202029625,10
ABT1,1.3560953,-0.4746925453251702,0.647365111187565,-0.7332686564686286,0.46339458794847965,,6
ABTB1,3.517253,-0.48466865878769005,0.5001048574240162,-0.9691340757699568,0.33247829792076744,0.6517418793692173,3
ABTB2,19.396347,0.2439045541457935,0.4246414432173496,0.5743776497598063,0.5657122739248804,0.8130236921488294,11
ABTB3,0.5274715,0.27502695681947914,0.7934323004213131,0.3466293931737334,0.7288697608770078,,
ACAA1,3.9331868,-0.15761934177215875,0.39038158207902723,-0.4037571161342621,0.6863913342583265,0.8712002417887275,3
ACAA2,2.1857247,-0.14444099815021905,0.42792553334012284,-0.337537694988195,0.7357116011454126,0.8962595154408833,18
ACACA,21.794935,-0.4240095725859561,0.21328291390212356,-1.9880147210504444,0.0468100618943827,0.26365480602588715,17
ACACB,27.115568,0.566918249741936,0.39993255816255435,1.4175346272045939,0.15632667782592713,0.4683583614457374,12
ACAD10,6.1436143,0.24752356059874217,0.3586797320425039,0.6900963129118497,0.4901336217042752,0.7682988981602114,12
ACAD11,0.21668242,-0.1226630570644697,1.629058716289777,-0.0752968912893686,0.9399784948545449,,3
