,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chr
ACSS2,5.3033461365058985,-0.027154154454829826,0.11763981049039894,-0.23082453415755871,0.8174511203582286,0.9998355954922065,20
ACSS3,10.32528288132818,-0.0007297119431579513,0.1161536506144789,-0.006282298828298649,0.9949874837303015,0.9998355954922065,12
ACTA1,16.70281604111996,0.06922643323259628,0.24734001271967257,0.27988368105671346,0.7795667476985673,0.9998355954922065,1
ACTA2,13.101169789078924,-0.11510008931970225,0.1655703685393447,-0.6951732386363015,0.4869467412370857,0.9998355954922065,10
ACTB,232.04364080864025,-0.10711220299801771,0.14366722273181534,-0.7455576920141684,0.45593464833257946,0.9998355954922065,7
ACTC1,88.1423751183056,-0.1775631796942609,0.17779612893115282,-0.998689795788624,0.31794498536281757,0.9998355954922065,15
ACTG1,257.4639750702937,-0.018592720725690952,0.14703614094864323,-0.1264500047793353,0.899375721691648,0.9998355954922065,17
ACTG2,0.6492868408537695,0.3228420743810612,0.5759628445737152,0.5605258697199554,0.5751207992176515,0.9998355954922065,2
ACTL6A,4.889149446549993,-0.19874205939363584,0.14430888672254436,-1.3771990340120044,0.16845072042570075,0.9734192700174463,3
ACTL6B,1.0673958168276394,0.30058045478863665,0.8322051408162638,0.3611855299209207,0.717960758512632,0.9998355954922065,7
ACTL8,0.10188605258700775,-0.08969040673905274,1.0677390238875284,-0.08400030787719938,0.9330561869844934,,1
ACTN1,9.254518514100397,0.16097551500410978,0.1440215220636876,1.1177184680281673,0.26368725264078585,0.9998355954922065,14
ACTN2,20.695730163205223,0.39174742698637993,0.19490156984437101,2.009975739544789,0.04443375661057627,0.7557061851131983,1
ACTN4,17.73453964429386,0.06827587990630064,0.11079105375708076,0.6162580604748249,0.5377242140854671,0.9998355954922065,19
ACTR10,15.106958657262751,-0.09432516161378318,0.10197025594539318,-0.9250262318091652,0.35495226266989244,0.9998355954922065,14
ACTR1A,7.5176628247280375,-0.08663324863802353,0.13569321255385203,-0.6384493889378715,0.5231811896419989,0.9998355954922065,10
ACTR1B,4.666383479349762,-0.010402524239496702,0.12352143962806686,-0.08421634552527522,0.932884422505675,0.9998355954922065,2
ACTR2,15.906007565427936,-0.13401928925425355,0.09600538714122929,-1.3959559275262718,0.16272776728586413,0.9722110193440733,2
ACTR3,13.280843784207391,-0.013472260127457713,0.10264306852407819,-0.13125348181009774,0.8955747894889899,0.9998355954922065,2
ACTR3B,4.255996604750681,0.15203456744120536,0.11423604062559552,1.3308809252195035,0.18322819456280426,0.978971925756775,7
ACTR3C,1.3055715834027641,-0.12778414260748755,0.20624478620039238,-0.6195751415666306,0.535537536936445,0.9998355954922065,7
ACTR5,1.3957982273718426,-0.12716308072999108,0.17866571639615955,-0.7117374463046369,0.4766273748055795,0.9998355954922065,20
ACTR6,4.780024490062348,-0.14290295754231727,0.14935384831871656,-0.9568080042863488,0.33866417143630834,0.9998355954922065,12
ACTR8,1.8272771319850085,0.12983253084723204,0.17244668848232028,0.7528850335710728,0.4515190024722805,0.9998355954922065,3
ACTRT3,0.03493888409037275,0.25359625382073503,1.095369610123602,0.23151660542428154,0.8169134865636327,,3
