,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chr
AC003070.1,0.0,,,,,,
AC003077.1,0.113635726,0.40476878353912715,3.526369116065075,0.11478344161282564,0.908616773978812,,
AC003086.1,0.017107666,0.959156297029255,4.311289726771375,0.22247549058771907,0.8239437508800883,,
AC003092.1,0.0,,,,,,
AC003092.2,0.017107666,0.959156297029255,4.311289726771375,0.22247549058771907,0.8239437508800883,,
AC003093.1,0.031459242,0.49844863141072104,4.350004059156524,0.11458578535381214,0.9087734471340925,,
AC003101.1,0.0,,,,,,
AC003101.2,0.0,,,,,,
AC003102.1,0.2547941,0.39100500524096865,1.4278832334142721,0.2738354202157133,0.7842111022218562,,
AC003666.1,0.06738355,0.021337398277481653,4.285729239971652,0.004978708892403755,0.996027581453108,,
AC003681.1,0.45863333,-0.17961898464774953,1.216961261821437,-0.1475963042397193,0.8826613719450261,,
AC003682.1,0.71345717,0.30867191146285944,1.5281484597015176,0.2019907879389874,0.8399239259101443,,
AC003684.1,0.0,,,,,,
AC003950.1,0.0,,,,,,
AC003956.1,0.03795586,0.4902741480338527,4.345638137226147,0.11281982819370191,0.91017339808186,,
AC003958.2,0.0,,,,,,
AC003965.1,0.01897793,0.49523616800294185,4.348388216331644,0.11388959388284088,0.9093253147697404,,
AC003986.3,0.0,,,,,,
AC003988.1,0.052319974,0.7075967442036178,4.330552033769002,0.16339643045179542,0.870206313202937,,
AC003991.1,1.4670902,-0.9118441902759091,1.1357191601224539,-0.8028782310739511,0.4220451194279923,0.807073998484926,
AC003991.2,0.057310063,1.5546934887924577,4.273357893588194,0.3638107379503929,0.7159993436301965,,
AC004009.1,0.046361156,0.5035284602583574,4.352683337235469,0.1156823093356855,0.9079043272149954,,
AC004012.1,0.0,,,,,,
AC004014.1,0.0,,,,,,
AC004034.1,0.4354324,-1.117984242897987,1.509458676356631,-0.7406524341537174,0.4589042068475131,,
AC004039.1,1.5375116,0.23481243812864902,0.8937665236741618,0.26272234628274577,0.7927645918155676,0.9561352578331975,
AC004052.1,0.03267468,0.00689047879458387,4.279556640689966,0.0016100917391930957,0.9987153332148824,,
AC004053.1,0.15703288,0.4859656672622266,3.4547997914913555,0.14066391588279178,0.8881354525540011,,
AC004076.2,0.09343881,0.6356545581012564,4.397398793259189,0.14455240199630218,0.8850642801027571,,
AC004083.1,1.0684661,0.06098302977983062,0.962645829360774,0.06334939384750173,0.9494882841161356,,
AC004112.1,1.0013368,-0.1444306716752194,0.9224958305222161,-0.1565651213767097,0.8755875925836989,,
AC004130.2,0.028655032,1.0593310596111876,4.302860130736446,0.2461923063787529,0.8055333709321179,,
AC004148.1,0.7785497,0.5876356530326344,1.204079943946685,0.4880370742714191,0.6255235809672041,,
AC004156.1,0.19034524,0.5621543332941515,2.0224705742563907,0.2779542706082836,0.7810474627232441,,
AC004158.1,0.29654756,0.8957918051272645,1.5057277085317848,0.5949228403326251,0.5518950490235167,,
AC004160.1,2.4362845,-0.42117513304374166,0.7550524798858707,-0.557809085147835,0.5769747581952857,0.8858037309912775,
AC004217.1,0.028655032,1.0593310596111876,4.302860130736446,0.2461923063787529,0.8055333709321179,,
AC004231.1,0.23809291,1.3456358779216104,1.715011378440709,0.7846221283645737,0.4326751519837718,,
AC004231.3,0.0,,,,,,
AC004232.1,0.034476567,0.021796605457931655,4.286388594341027,0.0050850745279389644,0.9959427150291674,,
AC004233.1,0.0,,,,,,
AC004241.1,0.20668648,-0.0848921964982215,2.157758413927375,-0.0393427716236813,0.9686171061723229,,
AC004253.1,1.5366724,0.07132394439821389,0.7173140728587796,0.09943196027642374,0.9207953078610479,0.9831628389461771,
AC004257.1,0.06477539,-0.20453592009596477,3.646039352129467,-0.056098110947844185,0.9552636488158623,,
AC004263.1,0.042238172,0.4952361680029424,4.348388216331644,0.113889593882841,0.9093253147697404,,
AC004263.2,1.1648045,0.8029529325147442,0.8456822401005976,0.9494735663589546,0.342379809971622,,
AC004381.1,0.50698435,-0.5721365391468997,1.588665469814629,-0.3601365737581358,0.7187450033218863,,
AC004408.1,0.0,,,,,,
AC004415.1,0.031459242,0.49844863141072104,4.350004059156524,0.11458578535381214,0.9087734471340925,,
AC004448.2,0.30417222,-0.07471099886453186,1.859056844783859,-0.04018758171604917,0.9679435779881052,,
AC004464.1,0.0,,,,,,
AC004466.1,0.0,,,,,,
AC004466.3,0.039436165,0.7981192454486064,4.340415961623584,0.18388081983507876,0.8541069517910642,,
AC004470.1,0.036422633,0.5147951305216963,4.359151454322864,0.11809526140946228,0.9059921780270189,,
AC004471.1,0.0,,,,,,
AC004477.1,0.09403019,0.005553218266323966,4.2785491277998355,0.001297920884030986,0.9989644092562472,,
AC004477.2,0.034476567,0.021796605457931655,4.286388594341027,0.0050850745279389644,0.9959427150291674,,
AC004477.3,0.0,,,,,,
AC004492.1,0.07211085,0.26585955915910825,3.8154027433204543,0.06968060177252403,0.944447881790092,,
AC004494.1,0.0,,,,,,
AC004522.3,0.21611103,-0.22190779559204196,1.7294741014923987,-0.12830940654188064,0.8979041212948607,,
AC004522.4,0.0,,,,,,
AC004522.5,0.1993183,1.7918427895340618,4.244607689706088,0.42214567765110367,0.6729186890702498,,
AC004528.2,0.0,,,,,,
AC004540.1,0.20617872,0.5284550091947735,2.3930138289698317,0.22083240923946854,0.8252229275617007,,
AC004542.2,0.07402591,0.5224609167295419,1.9845851573872928,0.26325951032374034,0.7923505652886089,,
AC004551.1,0.7816351,0.9749590764130514,1.1346376889215766,0.8592690741127303,0.3901920821527689,,
AC004554.2,0.12909798,0.4748899195729878,2.7776713397330455,0.1709669221048406,0.8642497749484379,,
AC004556.3,0.0,,,,,,
AC004584.1,0.0,,,,,,
AC004593.1,0.098842785,0.012720537798697995,3.5919434082757444,0.0035414081885004663,0.9971743709892008,,
AC004593.3,0.023538826,0.5523835388943626,4.375606874318766,0.12624158311305395,0.8995406960874839,,
AC004594.1,1.2556819,1.4499730826489878,1.0201115548332482,1.421386784395366,0.15520434631486338,,
AC004596.1,0.15564793,-0.2824692353893623,2.7399771140880618,-0.10309182289771632,0.9178900948270736,,
AC004597.1,0.2932135,0.25964347376530283,2.0755038942621353,0.12509900582846603,0.9004451703486399,,
AC004637.1,0.0,,,,,,
AC004672.1,0.15750763,0.7219379222588559,2.3116605374972905,0.3123027410592296,0.7548104570965467,,
AC004687.1,0.3115354,0.5430589282303023,2.2106401731041427,0.24565686213317492,0.8059478680218761,,
AC004687.3,0.02514538,0.026883230513276853,4.289006802877794,0.006267938417639956,0.9949989414546646,,
AC004691.1,0.0,,,,,,
AC004702.1,0.046771407,0.04353468482066355,4.29815013957535,0.01012870267602255,0.9919186026933324,,
AC004704.1,0.3319287,1.763954591948451,3.1639218828479634,0.5575215372765936,0.5771711482389299,,
AC004765.1,0.184756,0.5955709040458659,1.9514812561158548,0.30518914910372485,0.760222096204993,,
AC004771.3,0.0,,,,,,
AC004771.4,0.08479702,0.6122647572233755,3.9413561472138765,0.15534367724068332,0.8765503840621889,,
AC004771.5,0.0948907,0.013823388328072417,4.282131636505093,0.0032281558582245083,0.9974243087544004,,
AC004784.1,0.042238172,0.4952361680029424,4.348388216331644,0.113889593882841,0.9093253147697404,,
AC004797.1,4.1384706,-0.8549201680123015,0.585863193502644,-1.4592488101207934,0.14449663899254517,0.5665289611248271,
AC004801.6,0.0,,,,,,
AC004803.1,0.0,,,,,,
AC004812.2,0.06776427,-0.4501023261655363,3.7468737683188995,-0.1201274326269824,0.9043822016471694,,
AC004817.1,0.051817697,0.4808961077356482,4.3419419736223555,0.11075599597072705,0.9118098407161631,,
AC004817.3,0.0,,,,,,
AC004817.4,0.017107666,0.959156297029255,4.311289726771375,0.22247549058771907,0.8239437508800883,,
AC004817.5,1.0539844,-0.5059249695216846,4.147712685132885,-0.1219768600016893,0.9029173444522378,,
AC004825.2,0.09965915,1.0239089264809342,4.297047846649455,0.23828194682060816,0.8116624224940633,,
AC004825.3,0.30815694,-0.11553115626075548,1.6287113755405154,-0.07093408813603608,0.9434502132872595,,
AC004828.1,0.13265543,0.0031635945249681866,4.277127420700502,0.0007396540279948118,0.9994098415245387,,
AC004828.2,0.05380041,0.5985359225379655,4.238154475326552,0.14122560327201097,0.887691720290669,,
AC004830.2,0.7494696,0.9366856037854214,1.0474872192266422,0.8942215108619412,0.37120338519800633,,
AC004832.1,0.023538826,0.5523835388943626,4.375606874318766,0.12624158311305395,0.8995406960874839,,
AC004834.1,0.24194692,1.4276974384000842,1.7747960197774695,0.8044290287393671,0.4211492418841407,,
AC004835.1,0.036422633,0.5147951305216963,4.359151454322864,0.11809526140946228,0.9059921780270189,,
AC004837.2,0.0,,,,,,
AC004837.4,0.27115518,-0.30984065653141457,1.8199697893905888,-0.17024494490931288,0.864817506670737,,
AC004839.2,0.0,,,,,,
AC004846.1,0.08141067,1.269777533808001,3.6308227529558814,0.34972170777939104,0.7265475607565832,,
